close,open,Thigh,low,volumn,datetime
79.86272,79.76388,79.86272,79.76388,600,2023-07-24 06:36:00+00:00
79.96156,79.86272,79.96156,79.66504,13400,2023-07-24 06:37:00+00:00
79.86272,79.86272,79.96156,79.76388,3500,2023-07-24 06:38:00+00:00
79.86272,79.66504,79.86272,79.66504,1200,2023-07-24 06:39:00+00:00
79.86272,79.66504,79.86272,79.66504,7600,2023-07-24 06:40:00+00:00
79.86272,79.86272,79.86272,79.86272,1300,2023-07-24 06:41:00+00:00
79.76388,79.86272,79.86272,79.76388,200,2023-07-24 06:42:00+00:00
79.76388,79.76388,79.76388,79.76388,100,2023-07-24 06:43:00+00:00
79.86272,79.86272,79.86272,79.86272,600,2023-07-24 06:44:00+00:00
79.86272,79.76388,79.86272,79.76388,1300,2023-07-24 06:45:00+00:00
79.86272,79.86272,79.86272,79.86272,1200,2023-07-24 06:47:00+00:00
79.86272,79.86272,79.86272,79.76388,20700,2023-07-24 06:48:00+00:00
79.76388,79.76388,79.76388,79.76388,100,2023-07-24 06:50:00+00:00
79.66504,79.66504,79.76388,79.66504,1300,2023-07-24 06:51:00+00:00
79.76388,79.66504,79.76388,79.66504,600,2023-07-24 06:52:00+00:00
79.76388,79.76388,79.76388,79.76388,6200,2023-07-24 06:53:00+00:00
79.86272,79.76388,79.86272,79.76388,3500,2023-07-24 06:54:00+00:00
79.76388,79.86272,79.86272,79.76388,2100,2023-07-24 06:55:00+00:00
79.86272,79.86272,79.86272,79.66504,20500,2023-07-24 06:56:00+00:00
79.76388,79.76388,79.86272,79.76388,600,2023-07-24 06:57:00+00:00
79.76388,79.76388,79.86272,79.76388,6000,2023-07-24 06:58:00+00:00
79.76388,79.76388,79.76388,79.76388,1200,2023-07-24 06:59:00+00:00
79.86272,79.76388,79.86272,79.76388,4500,2023-07-24 07:00:00+00:00
79.86272,79.86272,79.86272,79.86272,2200,2023-07-24 07:01:00+00:00
79.66504,79.86272,79.86272,79.66504,5700,2023-07-24 07:02:00+00:00
79.86272,79.86272,79.96156,79.86272,1400,2023-07-24 07:03:00+00:00
80.0604,79.86272,80.0604,79.86272,10100,2023-07-24 07:04:00+00:00
80.0604,80.0604,80.0604,80.0604,5700,2023-07-24 07:05:00+00:00
80.0604,80.0604,80.0604,80.0604,1200,2023-07-24 07:06:00+00:00
80.0604,80.0604,80.0604,80.0604,8300,2023-07-24 07:07:00+00:00
80.0604,80.0604,80.0604,80.0604,10400,2023-07-24 07:08:00+00:00
80.0604,80.0604,80.0604,80.0604,16100,2023-07-24 07:09:00+00:00
80.15924,80.15924,80.15924,80.0604,9500,2023-07-24 07:10:00+00:00
80.15924,80.15924,80.15924,80.15924,3400,2023-07-24 07:11:00+00:00
80.15924,80.15924,80.15924,80.0604,1500,2023-07-24 07:12:00+00:00
80.0604,80.0604,80.15924,80.0604,6300,2023-07-24 07:13:00+00:00
80.15924,80.15924,80.15924,80.15924,100,2023-07-24 07:14:00+00:00
80.0604,80.0604,80.0604,79.96156,10100,2023-07-24 07:15:00+00:00
80.0604,79.96156,80.0604,79.96156,6500,2023-07-24 07:16:00+00:00
80.0604,80.0604,80.0604,80.0604,800,2023-07-24 07:17:00+00:00
80.0604,80.0604,80.0604,80.0604,200,2023-07-24 07:18:00+00:00
80.0604,80.0604,80.0604,80.0604,14200,2023-07-24 07:19:00+00:00
80.15924,80.0604,80.15924,80.0604,21700,2023-07-24 07:20:00+00:00
80.0604,80.0604,80.0604,80.0604,3100,2023-07-24 07:21:00+00:00
79.96156,80.0604,80.0604,79.96156,3900,2023-07-24 07:22:00+00:00
79.96156,79.96156,79.96156,79.96156,1300,2023-07-24 07:23:00+00:00
79.96156,79.96156,79.96156,79.86272,9100,2023-07-24 07:24:00+00:00
79.86272,79.96156,79.96156,79.86272,4000,2023-07-24 07:25:00+00:00
79.96156,79.96156,79.96156,79.96156,500,2023-07-24 07:26:00+00:00
79.96156,79.86272,79.96156,79.86272,3600,2023-07-24 07:27:00+00:00
79.96156,79.96156,79.96156,79.86272,5100,2023-07-24 07:28:00+00:00
79.96156,79.96156,79.96156,79.96156,3600,2023-07-24 07:29:00+00:00
80.0604,80.0604,80.0604,80.0604,110500,2023-07-24 07:45:00+00:00
80.0604,80.0604,80.0604,80.0604,39800,2023-07-25 02:15:00+00:00
80.0604,80.0604,80.15924,80.0604,1500,2023-07-25 02:17:00+00:00
80.15924,80.15924,80.15924,80.15924,500,2023-07-25 02:18:00+00:00
80.35692,80.15924,80.35692,80.15924,4200,2023-07-25 02:19:00+00:00
80.35692,80.35692,80.35692,80.35692,2400,2023-07-25 02:20:00+00:00
80.35692,80.35692,80.35692,80.35692,700,2023-07-25 02:21:00+00:00
80.35692,80.35692,80.35692,80.35692,4000,2023-07-25 02:22:00+00:00
80.25808,80.35692,80.35692,80.25808,1700,2023-07-25 02:23:00+00:00
80.25808,80.25808,80.25808,80.25808,700,2023-07-25 02:24:00+00:00
80.25808,80.25808,80.25808,80.15924,6100,2023-07-25 02:25:00+00:00
80.35692,80.25808,80.35692,80.25808,700,2023-07-25 02:26:00+00:00
80.35692,80.35692,80.35692,80.35692,1500,2023-07-25 02:27:00+00:00
80.25808,80.35692,80.35692,80.25808,300,2023-07-25 02:28:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-25 02:29:00+00:00
80.35692,80.35692,80.35692,80.25808,6900,2023-07-25 02:30:00+00:00
80.35692,80.15924,80.35692,80.0604,21600,2023-07-25 02:31:00+00:00
80.35692,80.35692,80.35692,80.0604,12800,2023-07-25 02:32:00+00:00
80.35692,80.15924,80.35692,80.0604,11800,2023-07-25 02:33:00+00:00
80.35692,80.15924,80.35692,80.15924,3100,2023-07-25 02:34:00+00:00
80.35692,80.35692,80.35692,80.35692,100,2023-07-25 02:35:00+00:00
80.35692,80.15924,80.35692,80.15924,5200,2023-07-25 02:36:00+00:00
80.35692,80.25808,80.35692,80.25808,4200,2023-07-25 02:37:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-25 02:38:00+00:00
80.35692,80.35692,80.35692,80.25808,2700,2023-07-25 02:39:00+00:00
80.25808,80.25808,80.35692,80.25808,8700,2023-07-25 02:40:00+00:00
80.25808,80.25808,80.35692,80.25808,13700,2023-07-25 02:41:00+00:00
80.45576,80.25808,80.45576,80.25808,23200,2023-07-25 02:42:00+00:00
80.94996,80.45576,80.94996,80.45576,48500,2023-07-25 02:43:00+00:00
81.14764,80.94996,81.14764,80.85112,54600,2023-07-25 02:44:00+00:00
81.14764,81.0488,81.14764,81.0488,8400,2023-07-25 02:45:00+00:00
81.14764,81.14764,81.24648,81.14764,12100,2023-07-25 02:46:00+00:00
80.85112,81.14764,81.14764,80.85112,11800,2023-07-25 02:47:00+00:00
81.0488,80.85112,81.0488,80.85112,4500,2023-07-25 02:48:00+00:00
80.94996,81.0488,81.0488,80.85112,2700,2023-07-25 02:49:00+00:00
80.85112,80.94996,80.94996,80.85112,3300,2023-07-25 02:50:00+00:00
80.85112,80.85112,80.85112,80.85112,4500,2023-07-25 02:51:00+00:00
80.75228,80.94996,80.94996,80.75228,15800,2023-07-25 02:52:00+00:00
80.85112,80.75228,80.85112,80.75228,1400,2023-07-25 02:53:00+00:00
80.85112,80.85112,80.85112,80.85112,200,2023-07-25 02:54:00+00:00
80.75228,80.75228,80.75228,80.75228,300,2023-07-25 02:55:00+00:00
80.75228,80.85112,80.85112,80.75228,1000,2023-07-25 02:56:00+00:00
80.85112,80.85112,80.85112,80.75228,7800,2023-07-25 02:57:00+00:00
80.85112,80.75228,80.85112,80.75228,2600,2023-07-25 02:58:00+00:00
80.75228,80.75228,80.85112,80.65344,11600,2023-07-25 02:59:00+00:00
80.75228,80.75228,80.85112,80.65344,5900,2023-07-25 03:00:00+00:00
80.75228,80.65344,80.75228,80.65344,1900,2023-07-25 03:01:00+00:00
80.85112,80.65344,80.85112,80.65344,3500,2023-07-25 03:02:00+00:00
80.85112,80.65344,80.85112,80.65344,700,2023-07-25 03:03:00+00:00
80.85112,80.65344,80.85112,80.65344,2700,2023-07-25 03:04:00+00:00
80.5546,80.65344,80.65344,80.5546,800,2023-07-25 03:05:00+00:00
80.5546,80.5546,80.5546,80.5546,500,2023-07-25 03:06:00+00:00
80.65344,80.65344,80.85112,80.65344,2400,2023-07-25 03:07:00+00:00
80.65344,80.85112,80.85112,80.65344,1700,2023-07-25 03:08:00+00:00
80.85112,80.65344,80.85112,80.65344,5100,2023-07-25 03:09:00+00:00
80.75228,80.75228,80.85112,80.75228,700,2023-07-25 03:10:00+00:00
80.85112,80.85112,80.85112,80.65344,5000,2023-07-25 03:11:00+00:00
80.85112,80.65344,80.85112,80.65344,2400,2023-07-25 03:12:00+00:00
80.75228,80.75228,80.75228,80.75228,300,2023-07-25 03:13:00+00:00
80.85112,80.75228,80.85112,80.75228,6500,2023-07-25 03:14:00+00:00
80.65344,80.75228,80.85112,80.65344,5300,2023-07-25 03:15:00+00:00
80.65344,80.75228,80.75228,80.65344,3200,2023-07-25 03:16:00+00:00
80.65344,80.65344,80.75228,80.65344,2800,2023-07-25 03:17:00+00:00
80.65344,80.65344,80.75228,80.65344,1500,2023-07-25 03:18:00+00:00
80.75228,80.65344,80.75228,80.65344,6800,2023-07-25 03:19:00+00:00
80.75228,80.75228,80.75228,80.75228,100,2023-07-25 03:20:00+00:00
80.75228,80.65344,80.85112,80.65344,7800,2023-07-25 03:21:00+00:00
80.75228,80.75228,80.75228,80.75228,400,2023-07-25 03:22:00+00:00
80.75228,80.75228,80.85112,80.65344,10400,2023-07-25 03:23:00+00:00
80.65344,80.65344,80.75228,80.5546,5300,2023-07-25 03:24:00+00:00
80.65344,80.65344,80.65344,80.5546,4700,2023-07-25 03:25:00+00:00
80.5546,80.5546,80.5546,80.35692,30200,2023-07-25 03:26:00+00:00
80.65344,80.35692,80.65344,80.35692,12900,2023-07-25 03:27:00+00:00
80.65344,80.5546,80.65344,80.5546,300,2023-07-25 03:28:00+00:00
80.45576,80.45576,80.45576,80.45576,100,2023-07-25 03:29:00+00:00
80.65344,80.5546,80.75228,80.5546,16800,2023-07-25 03:30:00+00:00
80.5546,80.65344,80.75228,80.5546,10700,2023-07-25 03:31:00+00:00
80.75228,80.65344,80.75228,80.5546,17100,2023-07-25 03:32:00+00:00
80.75228,80.65344,80.75228,80.35692,38800,2023-07-25 03:33:00+00:00
80.5546,80.75228,80.75228,80.45576,4100,2023-07-25 03:34:00+00:00
80.75228,80.75228,80.75228,80.45576,3400,2023-07-25 03:35:00+00:00
80.65344,80.65344,80.65344,80.65344,400,2023-07-25 03:36:00+00:00
80.65344,80.75228,80.75228,80.65344,200,2023-07-25 03:37:00+00:00
80.65344,80.65344,80.65344,80.65344,300,2023-07-25 03:38:00+00:00
80.65344,80.65344,80.75228,80.65344,3800,2023-07-25 03:39:00+00:00
80.75228,80.75228,80.75228,80.65344,1100,2023-07-25 03:40:00+00:00
80.5546,80.5546,80.75228,80.5546,2600,2023-07-25 03:41:00+00:00
80.75228,80.5546,80.75228,80.5546,2200,2023-07-25 03:42:00+00:00
80.5546,80.75228,80.75228,80.5546,1800,2023-07-25 03:43:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-25 03:44:00+00:00
80.5546,80.5546,80.5546,80.5546,200,2023-07-25 03:45:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-25 03:46:00+00:00
80.65344,80.65344,80.65344,80.65344,100,2023-07-25 03:47:00+00:00
80.75228,80.65344,80.75228,80.5546,2700,2023-07-25 03:48:00+00:00
80.75228,80.5546,80.75228,80.5546,900,2023-07-25 03:49:00+00:00
80.65344,80.75228,80.75228,80.65344,1000,2023-07-25 03:50:00+00:00
80.5546,80.65344,80.75228,80.5546,4700,2023-07-25 03:51:00+00:00
80.5546,80.75228,80.75228,80.5546,1800,2023-07-25 03:52:00+00:00
80.75228,80.75228,80.75228,80.5546,2000,2023-07-25 03:53:00+00:00
80.75228,80.65344,80.75228,80.5546,1800,2023-07-25 03:54:00+00:00
80.75228,80.75228,80.75228,80.5546,13500,2023-07-25 03:55:00+00:00
80.5546,80.5546,80.75228,80.5546,1200,2023-07-25 03:56:00+00:00
80.5546,80.5546,80.5546,80.5546,400,2023-07-25 03:57:00+00:00
80.75228,80.5546,80.75228,80.45576,5200,2023-07-25 03:58:00+00:00
80.5546,80.5546,80.75228,80.45576,5100,2023-07-25 03:59:00+00:00
80.5546,80.5546,80.5546,80.5546,300,2023-07-25 04:00:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-25 04:01:00+00:00
80.5546,80.5546,80.5546,80.5546,200,2023-07-25 04:02:00+00:00
80.5546,80.5546,80.5546,80.5546,600,2023-07-25 04:03:00+00:00
80.5546,80.5546,80.5546,80.5546,200,2023-07-25 04:04:00+00:00
80.5546,80.5546,80.5546,80.5546,300,2023-07-25 04:05:00+00:00
80.65344,80.5546,80.65344,80.5546,200,2023-07-25 04:06:00+00:00
80.65344,80.5546,80.65344,80.5546,1100,2023-07-25 04:07:00+00:00
80.5546,80.5546,80.5546,80.5546,200,2023-07-25 04:08:00+00:00
80.5546,80.5546,80.5546,80.5546,200,2023-07-25 04:09:00+00:00
80.45576,80.5546,80.65344,80.45576,5800,2023-07-25 04:10:00+00:00
80.45576,80.45576,80.45576,80.45576,100,2023-07-25 04:11:00+00:00
80.45576,80.45576,80.45576,80.45576,300,2023-07-25 04:12:00+00:00
80.45576,80.45576,80.65344,80.45576,800,2023-07-25 04:13:00+00:00
80.5546,80.5546,80.65344,80.45576,2900,2023-07-25 04:14:00+00:00
80.5546,80.5546,80.65344,80.45576,18700,2023-07-25 04:15:00+00:00
80.35692,80.65344,80.65344,80.35692,1000,2023-07-25 04:16:00+00:00
80.65344,80.35692,80.65344,80.35692,2600,2023-07-25 04:17:00+00:00
80.35692,80.35692,80.65344,80.35692,600,2023-07-25 04:18:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-25 04:19:00+00:00
80.35692,80.35692,80.35692,80.35692,100,2023-07-25 04:20:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-25 04:21:00+00:00
80.65344,80.35692,80.65344,80.35692,7600,2023-07-25 04:22:00+00:00
80.35692,80.35692,80.35692,80.35692,100,2023-07-25 04:23:00+00:00
80.35692,80.45576,80.45576,80.35692,200,2023-07-25 04:24:00+00:00
80.65344,80.35692,80.65344,80.35692,17500,2023-07-25 04:25:00+00:00
80.35692,80.65344,80.65344,80.35692,300,2023-07-25 04:26:00+00:00
80.35692,80.35692,80.35692,80.35692,600,2023-07-25 04:27:00+00:00
80.65344,80.45576,80.65344,80.35692,5300,2023-07-25 04:28:00+00:00
80.35692,80.35692,80.35692,80.35692,100,2023-07-25 04:29:00+00:00
80.5546,80.35692,80.5546,80.35692,2700,2023-07-25 06:00:00+00:00
80.35692,80.35692,80.35692,80.35692,100,2023-07-25 06:01:00+00:00
80.5546,80.35692,80.5546,80.35692,1300,2023-07-25 06:02:00+00:00
80.45576,80.45576,80.45576,80.45576,400,2023-07-25 06:03:00+00:00
80.5546,80.5546,80.65344,80.45576,12600,2023-07-25 06:04:00+00:00
80.65344,80.45576,80.65344,80.45576,1900,2023-07-25 06:05:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-25 06:06:00+00:00
80.45576,80.45576,80.5546,80.45576,2500,2023-07-25 06:07:00+00:00
80.45576,80.45576,80.45576,80.45576,500,2023-07-25 06:08:00+00:00
80.5546,80.45576,80.5546,80.45576,1400,2023-07-25 06:09:00+00:00
80.45576,80.5546,80.65344,80.45576,8900,2023-07-25 06:10:00+00:00
80.45576,80.45576,80.45576,80.45576,100,2023-07-25 06:11:00+00:00
80.45576,80.45576,80.5546,80.45576,900,2023-07-25 06:12:00+00:00
80.35692,80.45576,80.45576,80.35692,9200,2023-07-25 06:13:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-25 06:14:00+00:00
80.35692,80.45576,80.45576,80.35692,400,2023-07-25 06:15:00+00:00
80.35692,80.45576,80.45576,80.35692,1300,2023-07-25 06:16:00+00:00
80.35692,80.45576,80.5546,80.35692,6800,2023-07-25 06:17:00+00:00
80.45576,80.35692,80.5546,80.35692,1300,2023-07-25 06:18:00+00:00
80.45576,80.45576,80.45576,80.45576,500,2023-07-25 06:19:00+00:00
80.35692,80.45576,80.5546,80.35692,5700,2023-07-25 06:20:00+00:00
80.45576,80.35692,80.5546,80.35692,3900,2023-07-25 06:21:00+00:00
80.5546,80.45576,80.5546,80.35692,4700,2023-07-25 06:22:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-25 06:23:00+00:00
80.5546,80.35692,80.5546,80.35692,6600,2023-07-25 06:24:00+00:00
80.35692,80.45576,80.45576,80.35692,400,2023-07-25 06:25:00+00:00
80.45576,80.45576,80.45576,80.35692,5100,2023-07-25 06:26:00+00:00
80.45576,80.45576,80.5546,80.45576,400,2023-07-25 06:27:00+00:00
80.5546,80.5546,80.5546,80.45576,1300,2023-07-25 06:28:00+00:00
80.45576,80.45576,80.45576,80.45576,100,2023-07-25 06:29:00+00:00
80.5546,80.45576,80.5546,80.45576,6300,2023-07-25 06:30:00+00:00
80.45576,80.45576,80.45576,80.45576,200,2023-07-25 06:31:00+00:00
80.45576,80.45576,80.5546,80.45576,3200,2023-07-25 06:32:00+00:00
80.35692,80.45576,80.45576,80.35692,500,2023-07-25 06:33:00+00:00
80.5546,80.35692,80.5546,80.35692,8400,2023-07-25 06:34:00+00:00
80.45576,80.5546,80.5546,80.45576,600,2023-07-25 06:35:00+00:00
80.45576,80.45576,80.45576,80.45576,500,2023-07-25 06:36:00+00:00
80.5546,80.45576,80.5546,80.35692,1900,2023-07-25 06:37:00+00:00
80.45576,80.45576,80.45576,80.45576,200,2023-07-25 06:38:00+00:00
80.45576,80.45576,80.45576,80.45576,200,2023-07-25 06:39:00+00:00
80.35692,80.45576,80.45576,80.35692,500,2023-07-25 06:40:00+00:00
80.35692,80.35692,80.35692,80.35692,100,2023-07-25 06:41:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-25 06:42:00+00:00
80.35692,80.35692,80.35692,80.35692,600,2023-07-25 06:43:00+00:00
80.45576,80.35692,80.5546,80.35692,6500,2023-07-25 06:44:00+00:00
80.45576,80.5546,80.5546,80.45576,1300,2023-07-25 06:45:00+00:00
80.45576,80.45576,80.45576,80.45576,300,2023-07-25 06:46:00+00:00
80.45576,80.45576,80.45576,80.45576,300,2023-07-25 06:47:00+00:00
80.45576,80.45576,80.45576,80.45576,300,2023-07-25 06:48:00+00:00
80.45576,80.45576,80.45576,80.45576,200,2023-07-25 06:49:00+00:00
80.5546,80.45576,80.5546,80.45576,800,2023-07-25 06:50:00+00:00
80.5546,80.45576,80.5546,80.45576,3600,2023-07-25 06:51:00+00:00
80.45576,80.45576,80.5546,80.45576,600,2023-07-25 06:52:00+00:00
80.45576,80.45576,80.45576,80.45576,2800,2023-07-25 06:53:00+00:00
80.35692,80.35692,80.45576,80.35692,3900,2023-07-25 06:54:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-25 06:55:00+00:00
80.5546,80.35692,80.5546,80.35692,2900,2023-07-25 06:56:00+00:00
80.35692,80.45576,80.45576,80.35692,2400,2023-07-25 06:57:00+00:00
80.35692,80.35692,80.45576,80.35692,6200,2023-07-25 06:58:00+00:00
80.35692,80.35692,80.45576,80.35692,2200,2023-07-25 06:59:00+00:00
80.45576,80.45576,80.45576,80.35692,3400,2023-07-25 07:00:00+00:00
80.35692,80.45576,80.45576,80.35692,600,2023-07-25 07:01:00+00:00
80.45576,80.45576,80.45576,80.35692,4200,2023-07-25 07:02:00+00:00
80.35692,80.45576,80.45576,80.35692,3900,2023-07-25 07:03:00+00:00
80.35692,80.35692,80.45576,80.35692,1200,2023-07-25 07:04:00+00:00
80.45576,80.35692,80.45576,80.35692,6300,2023-07-25 07:05:00+00:00
80.45576,80.45576,80.45576,80.35692,2800,2023-07-25 07:06:00+00:00
80.35692,80.35692,80.35692,80.35692,100,2023-07-25 07:07:00+00:00
80.5546,80.35692,80.5546,80.35692,2800,2023-07-25 07:08:00+00:00
80.35692,80.45576,80.45576,80.35692,200,2023-07-25 07:09:00+00:00
80.45576,80.35692,80.45576,80.35692,300,2023-07-25 07:10:00+00:00
80.5546,80.5546,80.5546,80.35692,6500,2023-07-25 07:11:00+00:00
80.45576,80.45576,80.45576,80.45576,200,2023-07-25 07:12:00+00:00
80.35692,80.35692,80.45576,80.35692,2800,2023-07-25 07:13:00+00:00
80.25808,80.35692,80.5546,80.25808,17800,2023-07-25 07:14:00+00:00
80.35692,80.5546,80.5546,80.25808,1100,2023-07-25 07:15:00+00:00
80.45576,80.25808,80.5546,80.25808,10500,2023-07-25 07:16:00+00:00
80.25808,80.25808,80.45576,80.25808,1800,2023-07-25 07:17:00+00:00
80.45576,80.25808,80.45576,80.25808,1800,2023-07-25 07:18:00+00:00
80.25808,80.25808,80.25808,80.25808,200,2023-07-25 07:19:00+00:00
80.25808,80.25808,80.25808,80.25808,300,2023-07-25 07:20:00+00:00
80.25808,80.25808,80.45576,80.25808,1400,2023-07-25 07:21:00+00:00
80.35692,80.25808,80.35692,80.25808,500,2023-07-25 07:22:00+00:00
80.45576,80.35692,80.45576,80.35692,2700,2023-07-25 07:23:00+00:00
80.45576,80.35692,80.5546,80.35692,12500,2023-07-25 07:24:00+00:00
80.35692,80.5546,80.5546,80.35692,500,2023-07-25 07:25:00+00:00
80.75228,80.5546,80.75228,80.5546,33000,2023-07-25 07:26:00+00:00
80.75228,80.65344,80.75228,80.65344,10700,2023-07-25 07:27:00+00:00
80.65344,80.75228,80.75228,80.65344,1000,2023-07-25 07:28:00+00:00
80.65344,80.45576,80.65344,80.35692,7400,2023-07-25 07:29:00+00:00
80.35692,80.35692,80.35692,80.35692,65000,2023-07-25 07:45:00+00:00
80.35692,80.25808,80.35692,80.25808,13600,2023-07-26 02:15:00+00:00
80.25808,80.25808,80.25808,80.25808,100,2023-07-26 02:16:00+00:00
80.25808,80.25808,80.25808,80.25808,700,2023-07-26 02:18:00+00:00
80.25808,80.25808,80.25808,80.25808,1900,2023-07-26 02:19:00+00:00
80.25808,80.25808,80.25808,80.25808,300,2023-07-26 02:20:00+00:00
80.15924,80.25808,80.25808,80.15924,700,2023-07-26 02:21:00+00:00
80.15924,80.15924,80.25808,80.15924,500,2023-07-26 02:23:00+00:00
80.15924,80.15924,80.15924,80.15924,100,2023-07-26 02:25:00+00:00
80.25808,80.25808,80.25808,80.25808,1200,2023-07-26 02:26:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-26 02:27:00+00:00
80.35692,80.35692,80.35692,80.35692,6900,2023-07-26 02:28:00+00:00
80.35692,80.35692,80.35692,80.35692,3000,2023-07-26 02:29:00+00:00
80.35692,80.35692,80.35692,80.35692,3500,2023-07-26 02:30:00+00:00
80.35692,80.35692,80.35692,80.35692,300,2023-07-26 02:31:00+00:00
80.35692,80.35692,80.35692,80.35692,2700,2023-07-26 02:32:00+00:00
80.35692,80.35692,80.35692,80.35692,100,2023-07-26 02:34:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-26 02:35:00+00:00
80.45576,80.45576,80.45576,80.45576,1800,2023-07-26 02:36:00+00:00
80.45576,80.45576,80.45576,80.45576,200,2023-07-26 02:37:00+00:00
80.45576,80.45576,80.45576,80.45576,100,2023-07-26 02:38:00+00:00
80.45576,80.45576,80.45576,80.45576,1200,2023-07-26 02:39:00+00:00
80.35692,80.45576,80.5546,80.35692,11100,2023-07-26 02:42:00+00:00
80.25808,80.35692,80.35692,80.25808,4300,2023-07-26 02:43:00+00:00
80.25808,80.25808,80.25808,80.25808,6600,2023-07-26 02:44:00+00:00
80.25808,80.25808,80.25808,80.25808,1000,2023-07-26 02:45:00+00:00
80.25808,80.25808,80.25808,80.15924,4800,2023-07-26 02:46:00+00:00
80.25808,80.25808,80.25808,80.25808,500,2023-07-26 02:47:00+00:00
80.15924,80.15924,80.15924,80.15924,300,2023-07-26 02:48:00+00:00
80.15924,80.15924,80.15924,80.15924,3000,2023-07-26 02:49:00+00:00
80.35692,80.35692,80.35692,80.35692,200,2023-07-26 02:50:00+00:00
80.25808,80.35692,80.35692,80.15924,161300,2023-07-26 02:51:00+00:00
80.15924,80.25808,80.25808,80.15924,900,2023-07-26 02:52:00+00:00
80.25808,80.25808,80.25808,80.25808,900,2023-07-26 02:53:00+00:00
80.15924,80.25808,80.25808,80.15924,5000,2023-07-26 02:54:00+00:00
80.15924,80.15924,80.15924,80.15924,5000,2023-07-26 02:55:00+00:00
80.25808,80.15924,80.25808,80.15924,1600,2023-07-26 02:57:00+00:00
80.25808,80.25808,80.25808,80.25808,200,2023-07-26 02:59:00+00:00
80.25808,80.35692,80.35692,80.25808,200,2023-07-26 03:01:00+00:00
80.35692,80.35692,80.35692,80.35692,1800,2023-07-26 03:02:00+00:00
80.45576,80.35692,80.45576,80.35692,2800,2023-07-26 03:03:00+00:00
80.45576,80.45576,80.45576,80.45576,1700,2023-07-26 03:04:00+00:00
80.45576,80.45576,80.45576,80.45576,1400,2023-07-26 03:05:00+00:00
80.45576,80.35692,80.45576,80.35692,1800,2023-07-26 03:06:00+00:00
80.45576,80.45576,80.45576,80.45576,2800,2023-07-26 03:07:00+00:00
80.35692,80.5546,80.5546,80.35692,1600,2023-07-26 03:08:00+00:00
80.35692,80.35692,80.45576,80.35692,2000,2023-07-26 03:09:00+00:00
80.45576,80.5546,80.5546,80.45576,1400,2023-07-26 03:10:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-26 03:12:00+00:00
80.45576,80.45576,80.45576,80.45576,100,2023-07-26 03:14:00+00:00
80.5546,80.5546,80.5546,80.5546,200,2023-07-26 03:15:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-26 03:16:00+00:00
80.45576,80.5546,80.5546,80.45576,3800,2023-07-26 03:18:00+00:00
80.5546,80.5546,80.5546,80.45576,2400,2023-07-26 03:20:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-26 03:21:00+00:00
80.65344,80.5546,80.65344,80.45576,23700,2023-07-26 03:22:00+00:00
80.65344,80.45576,80.65344,80.45576,1300,2023-07-26 03:23:00+00:00
80.65344,80.65344,80.65344,80.65344,100,2023-07-26 03:24:00+00:00
80.45576,80.5546,80.5546,80.45576,200,2023-07-26 03:25:00+00:00
80.45576,80.45576,80.45576,80.45576,100,2023-07-26 03:27:00+00:00
80.45576,80.45576,80.45576,80.45576,200,2023-07-26 03:28:00+00:00
80.5546,80.5546,80.5546,80.5546,200,2023-07-26 03:30:00+00:00
80.5546,80.45576,80.5546,80.45576,2300,2023-07-26 03:31:00+00:00
80.45576,80.65344,80.75228,80.45576,4600,2023-07-26 03:32:00+00:00
80.65344,80.65344,80.65344,80.65344,100,2023-07-26 03:36:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-26 03:37:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-26 03:38:00+00:00
80.5546,80.5546,80.5546,80.5546,200,2023-07-26 03:39:00+00:00
80.5546,80.5546,80.5546,80.5546,100,2023-07-26 03:40:00+00:00
80.5546,80.5546,80.65344,80.5546,2100,2023-07-26 03:41:00+00:00
80.5546,80.5546,80.65344,80.5546,1400,2023-07-26 03:42:00+00:00
80.5546,80.65344,80.65344,80.5546,200,2023-07-26 03:43:00+00:00
80.5546,80.5546,80.5546,80.5546,200,2023-07-26 03:45:00+00:00
80.45576,80.5546,80.5546,80.45576,11900,2023-07-26 03:49:00+00:00
80.45576,80.45576,80.45576,80.45576,200,2023-07-26 03:50:00+00:00
